,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_filter__n,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
30,0.837498140335083,0.10532646471589176,0.12187457084655762,0.00625014305569483,0.1,"(50,)",25,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'filter__n': 25}",0.8650862603946878,0.9269907830274849,0.9414264787802513,0.9175429001867694,0.9245904721124162,0.9151088993314654,0.026213084687193515,149,0.9022914115794979,0.9266738969119196,0.9298477572336393,0.9256885604080854,0.9293118867132902,0.9227627025692865,0.010353952410710073
31,0.9749978542327881,0.245982028492756,0.12187428474426269,0.006249642456491808,0.1,"(50,)",30,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'filter__n': 30}",0.8734145948558234,0.8745145162328606,0.9319045035268585,0.8872734198914322,0.9248445738569283,0.8983743496296126,0.02506126498699242,199,0.8999674867237437,0.8876315623694806,0.9253387196021556,0.8786379524825271,0.9270718293006319,0.9037295100957078,0.019568877360039028
32,1.0593718528747558,0.4408788217171031,0.11874966621398926,0.0076543829189822405,0.1,"(50,)",35,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'filter__n': 35}",0.880517307939776,0.871000424878256,0.8908650474915536,0.9255055716054479,0.900874172185429,0.8937461828125627,0.018763440160917008,227,0.918766953402537,0.8780884489453246,0.9114568127789076,0.9471460684310969,0.888394820147356,0.9087706207410443,0.02423380364569821
33,1.1968724727630615,0.18184072241421487,0.11874895095825196,0.007654285613596464,0.1,"(50,)",40,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'filter__n': 40}",0.890829694323144,0.9113677327409146,0.9248146106563772,0.9211644048482339,0.9323452067893847,0.9160914368553171,0.014332226055291603,141,0.9219655783006011,0.921180965931905,0.9313352168038281,0.9408024868982388,0.9420847120683327,0.9314737920005811,0.00889925583975938
34,1.321871042251587,0.21619041228528477,0.12499957084655762,0.009881816115940112,0.1,"(50,)",45,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'filter__n': 45}",0.9116229244777717,0.9401947148817804,0.9291581640580491,0.9282143488156979,0.9265147546255702,0.9271363565798026,0.00913451218988962,62,0.9444780797036921,0.9398951079951132,0.9362695757048124,0.936655693041204,0.9291461381207832,0.937288918913121,0.005024364019794675
35,1.1687471389770507,0.14436002538154377,0.1250002861022949,6.289914111267528e-07,0.1,"(50,)",50,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'filter__n': 50}",0.8850457997503755,0.9349994291822777,0.921658022419274,0.9235946653371558,0.9277322446944426,0.9185927756167847,0.017401955147861813,115,0.9127669099692834,0.9261936835460653,0.9345739047250241,0.937502270003265,0.9369326262430425,0.9295938788973361,0.00933711659416697
36,1.3656207084655763,0.3027534518353709,0.12187457084655762,0.006250143073884308,0.1,"(50,)",55,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'filter__n': 55}",0.9204887550911988,0.9356080886289692,0.9125822394308559,0.9356080886289693,0.9308404841734377,0.9270223163679898,0.00909127349138833,63,0.9416929619975294,0.9202622770415837,0.9308131919927084,0.9543073582867986,0.9421930912266221,0.9378537761090484,0.011517986235412543
37,1.1812473773956298,0.27680481839352367,0.12187461853027344,0.011692386224202374,0.1,"(50,)",60,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'filter__n': 60}",0.9226826897587697,0.9182328073333054,0.8885623941997509,0.9223779342966507,0.942723697148475,0.9189096806320519,0.017400742620378242,114,0.9425343002933789,0.9133888638889094,0.8968806028654135,0.940164581219701,0.941353685414385,0.9268644067363576,0.01850944705597633
38,0.978122615814209,0.12207447259309306,0.11874952316284179,0.007655239457486856,0.1,"(25,)",2,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'filter__n': 2}",0.7643836239230751,0.7746878547105561,0.7907471715021843,0.8036502796585222,0.8116729880188092,0.7890136974247114,0.017565266455176802,370,0.7993294640456683,0.7969061962452779,0.7981091706691283,0.7934076273927432,0.7652273377180487,0.7905959592141732,0.01283755412029374
39,0.8031237602233887,0.11074974667185529,0.11562433242797851,0.00765412987131187,0.1,"(25,)",3,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'filter__n': 3}",0.694506906521041,0.7918420422270132,0.7952983227935111,0.8000609570252973,0.8063788346974782,0.7775826698180307,0.04186329693747056,375,0.737921072398446,0.8049282435622716,0.7916238944541879,0.7879739836744492,0.7855702152674473,0.7816034818713604,0.022842610799495046
