,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_filter__n,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
11,4.068178749084472,0.23808829974119636,0.24022974967956542,0.031073584933781345,0.1,"(50, 50)",25,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'filter__n': 25}",0.9177407012103026,0.9182818493842115,0.9110942862911365,0.9226731273975367,0.9237762237762238,0.9187113632259921,0.004482332989078331,52,0.9343390804597701,0.9225297665068811,0.9271112681967792,0.931273056617111,0.9317640998350541,0.9294034543231191,0.004145604099872411
12,4.553795433044433,1.1537951879167905,0.26541829109191895,0.02570685857561694,0.1,"(50, 50)",30,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'filter__n': 30}",0.889491914533701,0.926155865132243,0.9125580456289116,0.9225822733696748,0.926446741664133,0.9154354914113443,0.01392448403641338,81,0.9087706833396487,0.92890940820429,0.9388102233316398,0.9472354149638824,0.9474188133994462,0.9342289086477814,0.014426015104312448
13,5.021064043045044,1.354733942191092,0.26858320236206057,0.018770093630586855,0.1,"(50, 50)",35,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'filter__n': 35}",0.9378133999234751,0.9380577427821523,0.9093074904098525,0.9088935998384816,0.9237762237762238,0.9235740507175113,0.012899166146717357,24,0.9522988505747126,0.9391791292054166,0.9276524774127991,0.9293269124566479,0.9343498892795352,0.9365614517858223,0.008844403293805534
14,5.568374156951904,2.030462702316521,0.27329158782958984,0.0375569386370635,0.1,"(50, 50)",40,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'filter__n': 40}",0.9387045129588981,0.924278215223097,0.9204320613769431,0.8990510801534422,0.9295986622073579,0.9224157342879078,0.01319516198478407,32,0.9589759378552483,0.9211734299410191,0.9520135191853145,0.9236121849389205,0.9516294698028216,0.9414809083446649,0.015822074476074702
15,6.444857358932495,1.3598428348418306,0.3004125118255615,0.0500596885758227,0.1,"(50, 50)",45,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'filter__n': 45}",0.9182290512918622,0.9452453058752269,0.9198364627498485,0.913426206339592,0.9362217492652274,0.9265861673099497,0.01207937618522429,8,0.929952949349501,0.9486889482869072,0.945510172524244,0.9598975016015374,0.9587928821117092,0.9485684907747798,0.010851643816616241
16,4.4160161972045895,1.0011902678961992,0.24942970275878906,0.025840719680348224,0.1,"(50, 50)",50,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'filter__n': 50}",0.9091769539037798,0.9268423177871996,0.9119624470018171,0.8833939026852411,0.9217999391912436,0.9106311919320901,0.015053956805035984,131,0.9291161424782115,0.9340321191102078,0.9436877333274425,0.9093264706532065,0.9472236654274717,0.9326772261993079,0.013361175083650511
17,5.280817890167237,0.529995831395111,0.22922906875610352,0.01281301456670642,0.1,"(50, 50)",55,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'filter__n': 55}",0.9380147814004068,0.9387441954371087,0.9192408641227536,0.9172723601857459,0.9251646903820816,0.9276913690171157,0.009113114402919995,3,0.9481085006947076,0.9473083125317546,0.9453621683712916,0.9454615741456627,0.9389508416268593,0.945038279474055,0.003222430460600525
18,4.320698833465576,1.2675109893796077,0.24011850357055664,0.034219437561497264,0.1,"(50, 50)",60,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'filter__n': 60}",0.9096653039853394,0.9321522309711285,0.917181506157884,0.8984554815263476,0.9251646903820818,0.9165190291305201,0.011771197961991968,68,0.9230563976253632,0.9250900174512359,0.9435154299851997,0.9163467273410059,0.9515043102796007,0.9319025765364811,0.013309670302208093
19,1.701810073852539,0.32098419511233545,0.271710205078125,0.03923720346861073,0.1,"(50,)",2,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'filter__n': 2}",0.8050476267192942,0.7785079749646678,0.797738744195437,0.7242580254391278,0.8211665146447754,0.785338771326845,0.03347223551725904,376,0.8088638373121131,0.7492875919503412,0.8108197662859795,0.768773332744262,0.8052218318562196,0.788593272029783,0.02497674256373914
20,3.345160961151123,0.9634106012942677,0.2662773132324219,0.017191901629258533,0.1,"(50,)",3,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'filter__n': 3}",0.7845721650522585,0.8282253179890975,0.8154552796285077,0.7992933575610741,0.8180703354616397,0.8091128879800034,0.015396282758831502,355,0.7944423392699254,0.8063575515253265,0.8402814287923303,0.8276657315160485,0.79182629497546,0.8121146692158181,0.018932911360074457
21,1.7232650756835937,0.11197340002875478,0.25080208778381347,0.032857698308942085,0.1,"(50,)",4,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'filter__n': 4}",0.8020017318807016,0.7991520290732886,0.7864324651726224,0.7784575005047445,0.8392216479173,0.8010415159295958,0.020896959865298843,361,0.8201228369331819,0.7869182000927788,0.8091475402593385,0.797682740948552,0.8151428520986447,0.8058028340664991,0.012050317763648807
22,3.702254867553711,0.5682008044820804,0.25528106689453123,0.013040181095924369,0.1,"(50,)",5,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'filter__n': 5}",0.8375203898745394,0.8542802342014939,0.8310216030688469,0.8310216030688469,0.8732998885172798,0.8454176321006601,0.016320008244228135,314,0.8377747252747252,0.8418100687004351,0.8474761978395811,0.8533367204930524,0.8572790508809718,0.847535352637753,0.0071644643403446584
23,4.171707963943481,0.789378241991889,0.23021235466003417,0.024783277731646573,0.1,"(50,)",6,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'filter__n': 6}",0.8686287935235716,0.8689279224712295,0.8564304461942257,0.8616495053502926,0.8676396067700415,0.8646555620627274,0.004891702135891382,285,0.8739784640646711,0.8656276922397227,0.8829706863416465,0.8768627537608518,0.8595615570475217,0.8718002306908825,0.00828297390301436
24,2.9078312873840333,0.8922349505875329,0.28678383827209475,0.03275188526436017,0.1,"(50,)",7,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'filter__n': 7}",0.822849749280061,0.8849081364829394,0.810882293559459,0.8602766000403793,0.8828620654707611,0.8523371316014433,0.03047487402083259,308,0.8328375647341164,0.861050608584241,0.824374295875765,0.8778722746250193,0.8791214368943794,0.8550512361427043,0.022674605588276872
25,3.5535913944244384,0.5691246716224059,0.2995086669921875,0.017213082409024708,0.1,"(50,)",8,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'filter__n': 8}",0.8901816460921925,0.8914092469210579,0.8679689077326872,0.8826165960024226,0.889165906557211,0.8842687761081748,0.008698996489098968,244,0.8945023367437159,0.8664936269853545,0.886321765446553,0.8993991473193576,0.8737398926591576,0.8840913538308277,0.012365472746255773
