,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_rp__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
286,1.3749956130981444,0.48331554588588854,0.0031254768371582033,0.006250953674316406,0.0001,"(50, 50)",3,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 3}",0.2358527148482948,0.556560740042303,0.5301382631660716,0.5722884074912332,0.5036352131410058,0.4796119054712311,0.12421755188805374,356,0.262317823897086,0.5536119073437419,0.5813337804327315,0.5637502062412102,0.5541102893582563,0.5030248014546052,0.12077127338615133
287,1.774993324279785,0.6831243599458107,0.003125,0.00625,0.0001,"(50, 50)",4,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 4}",0.6840263759924642,0.6915592067607151,0.7022682156920176,0.7172916861498179,0.6619253321945363,0.6914210270361083,0.01849530999622056,319,0.6932827814638454,0.6497055969574652,0.7161163997208729,0.7265930944730545,0.700606860932199,0.6972609467094875,0.026474271402374187
288,1.334370994567871,0.6364262034016843,0.0,0.0,0.0001,"(50, 50)",5,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 5}",0.7800245031604738,0.7819942923222186,0.678086747494078,0.7257868759608382,0.6860943590608671,0.7304265264519001,0.044376303800083124,288,0.79296689424321,0.7964119054428177,0.72674602815371,0.7119739433809201,0.6629950042646541,0.7382187550970623,0.05072046486766136
289,0.7187490940093995,0.06702286047133428,0.0,0.0,0.0001,"(50, 50)",6,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 6}",0.6772018466426581,0.7598808296611801,0.7150375174006042,0.714253213513821,0.7407164843801151,0.7213982532769001,0.027933454018416893,293,0.7086126365926239,0.7197834938921401,0.7365448084843601,0.7375352400306779,0.7301369460156308,0.7265226250030865,0.010963290937062622
290,1.4656190872192383,0.6166092948297379,0.003124713897705078,0.006249427795410156,0.0001,"(50, 50)",7,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 7}",0.7777100510089504,0.8209921374214532,0.7955528499567462,0.8082518909706807,0.8380559125287017,0.8080938274265239,0.020710419736214573,236,0.8259640823851437,0.819301894675642,0.8036489131022019,0.8003771633664785,0.8516474902245151,0.8201879087507962,0.018384006522211373
291,1.5468664646148682,0.5911907819199111,0.006249332427978515,0.0076538378422731914,0.0001,"(50, 50)",8,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 8}",0.6842199804147668,0.7116216619424137,0.7615210103951511,0.6697521466414957,0.7900767161502427,0.7234054283461633,0.045708579890431686,290,0.7404463379415791,0.7256057662685473,0.7795156682461117,0.6975795139973194,0.8159247321195304,0.7518144037146175,0.04155729327970427
292,2.209367036819458,0.6376482251566211,0.003125,0.006250000000000001,0.0001,"(50, 50)",9,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 9}",0.8332606403241924,0.8467198997964616,0.8036502796585223,0.8220910623946039,0.8178854721286518,0.8247262457574415,0.014522629687045674,229,0.868486953711929,0.8439740093466829,0.8446673812476112,0.8635701973687168,0.834687941138736,0.8510772965627351,0.012800964084283132
293,1.284370756149292,0.4238245567645561,0.003124380111694336,0.006248760223388672,0.0001,"(50, 50)",10,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 10}",0.8733805603420768,0.8674173162672827,0.8870109546165887,0.8430076234460507,0.8682337447871467,0.8678116382817531,0.014249542703962446,195,0.8985609813635272,0.8789622311753704,0.8728829383328992,0.864695574363364,0.875556354028517,0.8781316158527355,0.011249503962951865
294,1.453121042251587,0.33115923871502034,0.006249141693115234,0.007653604240727637,0.0001,"(50, 50)",15,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 15}",0.8768010394945036,0.8756735950731332,0.8674173162672827,0.8579941689716672,0.8705357142857123,0.8696863125716302,0.006769348883692916,186,0.9107515479081841,0.8887647302576065,0.8942966932258954,0.8652555473971312,0.8875014476884435,0.8893139932954522,0.014606792097345488
295,1.2187465190887452,0.2569352628869407,0.00937347412109375,0.0076534098168803775,0.0001,"(50, 50)",20,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 20}",0.8419410478670225,0.8847420417124041,0.8860000631054178,0.9008811263365842,0.8621820053642525,0.8751429708654911,0.02070882169452638,175,0.8857963999394926,0.9033431152540361,0.9109627309281034,0.9031213531552498,0.874559269943632,0.8955565738441027,0.013351805533251508
296,1.8031180381774903,0.5750891595869192,0.00625,0.00765465544768263,0.0001,"(50, 50)",25,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 25}",0.862721250248898,0.9177707283697206,0.9032792211194836,0.9298119412187855,0.9137260163692462,0.9054459914757484,0.02300862397025272,98,0.8809698701403701,0.9181830256342094,0.9297770235749174,0.9532385373431095,0.9366315593082322,0.9237600032001676,0.02421967643093597
297,2.090617847442627,0.25104934708680327,0.0031250953674316407,0.006250190734863282,0.0001,"(50, 50)",30,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 30}",0.8955064777434759,0.928214348815698,0.9259221520277156,0.9093897340551205,0.9183009573380413,0.9154596549650804,0.011964931740129296,52,0.9259819124814289,0.935959924180879,0.944851704889364,0.9424848393949605,0.9317227780147654,0.9362002317922796,0.0069117822460726674
298,2.221865177154541,0.6039737217408389,0.0031253337860107423,0.0062506675720214845,0.0001,"(50, 50)",35,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 35}",0.9114266749593639,0.8937626380463526,0.9228358071356135,0.9319983060076231,0.8809485036482912,0.9082038512300424,0.018659700120245738,89,0.9459393853657427,0.9297810041694177,0.9463434484362253,0.9572456233705201,0.9130921385295171,0.9384803199742846,0.01542621735760937
299,2.0249942779541015,0.28030983187062186,0.0,0.0,0.0001,"(50, 50)",40,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 40}",0.9144400521555558,0.927391250871223,0.9260377830080607,0.9175429001867694,0.9253004558640686,0.9221391156209526,0.005162478142416147,26,0.9398654617109454,0.9353471802293284,0.9515621581757012,0.9466153720965945,0.9529816749091983,0.9452743694243535,0.006760806184934448
300,2.3656183242797852,0.32015540202153314,0.0,0.0,0.0001,"(50, 50)",45,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 45}",0.9160739687055477,0.9368330979308639,0.9316092849353482,0.9206798866855525,0.9245904721124162,0.9259546971971113,0.007453538812378704,9,0.9459857408555477,0.9453759887311702,0.9388710202016514,0.9587900534194703,0.9488649090808918,0.9475775424577464,0.0064894054556147145
301,1.8749954223632812,0.42767877261706383,0.0,0.0,0.0001,"(50, 50)",50,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 50}",0.9221935556963132,0.9286000184734752,0.9060434722649496,0.9145864818385535,0.9113462765847921,0.9165573296918376,0.007979737738118496,47,0.9465571739952213,0.9573383418298878,0.9163023752182844,0.9407796778414442,0.9350104821802977,0.9391976102130272,0.013619662897935451
302,1.7374969005584717,0.4745868354182521,0.0031250476837158202,0.0062500953674316405,0.0001,"(50, 50)",55,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 55}",0.9251254683892619,0.9340733721402464,0.9260377830080607,0.9163420515674274,0.8960698137667169,0.919538721269567,0.012999285683532995,33,0.9544794470153146,0.9411951576487106,0.9372728098873099,0.938119835180058,0.9205676523870449,0.9383269804236875,0.010822906583469879
303,6.187483930587769,2.3700967923835314,0.0031246185302734376,0.006249237060546875,0.0001,"(50, 50)",60,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 60}",0.9231543073006485,0.9214100602616542,0.9328397013249029,0.9237837561896984,0.9183009573380415,0.9238992637345304,0.004857758544094226,16,0.9559777393974277,0.9273235181713909,0.9511565113016269,0.9414534030659516,0.9537183445503951,0.9459259032973584,0.010537293774530082
304,0.22812180519104003,0.11507542398049746,0.0031251430511474608,0.0062502861022949215,0.0001,"(50,)",2,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50,), 'rp__n_components': 2}",0.5065523942398727,0.5208571462948036,0.554765291607397,0.5367451830560498,0.5451301826296466,0.5327980588859298,0.017219025252818085,348,0.5338962628083483,0.5462985836627147,0.5633804905903839,0.513577205291631,0.5249525920989927,0.5364210268904142,0.017228571770476
305,0.2968734264373779,0.15372866537328822,0.0,0.0,0.0001,"(50,)",3,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50,), 'rp__n_components': 3}",0.45991626174506095,0.2520112435785603,0.2914798206278036,0.24744230311682197,0.35683483451953274,0.32156890558315393,0.07956109673042705,375,0.48788936062885235,0.24443258384706187,0.27774917197806953,0.2753134975925518,0.4318590513632553,0.3434487330819581,0.09740895207165363
