,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_ica__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
480,3.146882152557373,0.7050651806154394,0.0031612873077392577,0.00033080237532918553,0.0001,"(50, 50)",45,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50, 50), 'ica__n_components': 45}",0.9112461485792538,0.9321522309711284,0.9133353523117304,0.8816071068039572,0.9231884057971015,0.9123021401171008,0.017068815492761742,71,0.9202665150941014,0.9194724866906714,0.9341536150566613,0.9115421149130751,0.9312953033337201,0.9233460070176459,0.008292345898390271
481,2.2659599781036377,0.43406919003235794,0.003122901916503906,0.0004616311876562876,0.0001,"(50, 50)",50,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50, 50), 'ica__n_components': 50}",0.9151831564532693,0.9283060771249747,0.9028063799717343,0.8921360791439532,0.924683287726766,0.9126200457328124,0.013519083425246336,70,0.922041177213591,0.9106032825995715,0.9241533941549405,0.9152112924959684,0.9298104132723319,0.9203639119472807,0.006756169831100164
482,2.351673412322998,0.49129334385371515,0.003362417221069336,0.00047065066695204863,0.0001,"(50, 50)",55,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50, 50), 'ica__n_components': 55}",0.9169502789133456,0.9335251362810418,0.9093074904098525,0.9033515041389056,0.912024931590149,0.9150333978776289,0.010236347010889492,62,0.9199523177971454,0.9255561200821755,0.9316905608694693,0.9347434226512623,0.9216945905864906,0.9267274023973086,0.005683175011484312
483,1.8666767597198486,0.19398008408694534,0.0037572383880615234,0.000991816428979557,0.0001,"(50, 50)",60,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50, 50), 'ica__n_components': 60}",0.9037597921743158,0.9064708257621643,0.9028063799717343,0.8901675752069452,0.912024931590149,0.9030433341275785,0.007192314697975502,116,0.9124147404319818,0.8875521880315448,0.9134131524884579,0.9256798250458369,0.913843904321377,0.9105807620638396,0.012492645312025898
484,1.909195852279663,0.2371434599181527,0.003804779052734375,0.0013038205824839986,0.0001,"(50, 50)",65,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50, 50), 'ica__n_components': 65}",0.9037597921743158,0.9064708257621643,0.9028063799717343,0.8901675752069452,0.912024931590149,0.9030433341275785,0.007192314697975502,116,0.9124147404319818,0.8875521880315448,0.9134131524884579,0.9256798250458369,0.913843904321377,0.9105807620638396,0.012492645312025898
485,2.266497039794922,0.22334928879787735,0.0036039352416992188,0.0004230260251037714,0.0001,"(50, 50)",70,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50, 50), 'ica__n_components': 70}",0.9037597921743158,0.9064708257621643,0.9028063799717343,0.8901675752069452,0.912024931590149,0.9030433341275785,0.007192314697975502,116,0.9124147404319818,0.8875521880315448,0.9134131524884579,0.9256798250458369,0.913843904321377,0.9105807620638396,0.012492645312025898
486,2.1095088958740233,0.200638989900787,0.0035809993743896483,0.0008989139722126327,0.0001,"(50, 50)",75,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50, 50), 'ica__n_components': 75}",0.9037597921743158,0.9064708257621643,0.9028063799717343,0.8901675752069452,0.912024931590149,0.9030433341275785,0.007192314697975502,116,0.9124147404319818,0.8875521880315448,0.9134131524884579,0.9256798250458369,0.913843904321377,0.9105807620638396,0.012492645312025898
487,1.8796766757965089,0.18934311345887486,0.002955913543701172,0.00015616143930393075,0.0001,"(50, 50)",80,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50, 50), 'ica__n_components': 80}",0.9037597921743158,0.9064708257621643,0.9028063799717343,0.8901675752069452,0.912024931590149,0.9030433341275785,0.007192314697975502,116,0.9124147404319818,0.8875521880315448,0.9134131524884579,0.9256798250458369,0.913843904321377,0.9105807620638396,0.012492645312025898
488,1.8359023571014403,0.1792628006381989,0.002993059158325195,0.0005897887646995866,0.0001,"(50, 50)",85,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50, 50), 'ica__n_components': 85}",0.9037597921743158,0.9064708257621643,0.9028063799717343,0.8901675752069452,0.912024931590149,0.9030433341275785,0.007192314697975502,116,0.9124147404319818,0.8875521880315448,0.9134131524884579,0.9256798250458369,0.913843904321377,0.9105807620638396,0.012492645312025898
489,1.8271352767944335,0.178341295999194,0.0028510093688964844,0.00038634625439368497,0.0001,"(50, 50)",90,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50, 50), 'ica__n_components': 90}",0.9037597921743158,0.9064708257621643,0.9028063799717343,0.8901675752069452,0.912024931590149,0.9030433341275785,0.007192314697975502,116,0.9124147404319818,0.8875521880315448,0.9134131524884579,0.9256798250458369,0.913843904321377,0.9105807620638396,0.012492645312025898
